,ITEM_CODE,Retailer Item Code,Description,BI_LIG_FLAG,BIR_BY_VISIT,BIR_BY_SALES,BIR_BY_REG_PRICE,BI_APPEAR_NOS,BI_APPEAR_PER,A1_ITEM_CODE,A1_RET_ITEM_CODE,A1 Item Description,A1_LIG_FLAG,A1R_BY_VISIT,A1R_BY_SALES,A1R_BY_REG_PRICE,Visits(Base Item and A1 Purchased)#,Visits(Base Item and A1 Purchased)%,A2_ITEM_CODE,A2_RET_ITEM_CODE,A2_ITEM_DESC,A2_LIG_FLAG,A2R_BY_VISIT,A2R_BY_SALES,A2R_BY_REG_PRICE,A2_APPEAR_NOS,A2_APPEAR_PER,A3_ITEM_CODE,A3_RET_ITEM_CODE,A3_ITEM_DESC,A3_LIG_FLAG,A3R_BY_VISIT,A3R_BY_SALES,A3R_BY_REG_PRICE,A3_APPEAR_NOS,A3_APPEAR_PER,A4_ITEM_CODE,A4_RET_ITEM_CODE,A4_ITEM_DESC,A4_LIG_FLAG,A4R_BY_VISIT,A4R_BY_SALES,A4R_BY_REG_PRICE,A4_APPEAR_NOS,A4_APPEAR_PER,A5_ITEM_CODE,A5_RET_ITEM_CODE,A5_ITEM_DESC,A5_LIG_FLAG,A5R_BY_VISIT,A5R_BY_SALES,A5R_BY_REG_PRICE,A5_APPEAR_NOS,A5_APPEAR_PER
1423,297371,604384000,GALLIK SKIM PLASTIC 33300,0,294,387,985,59851,0.190450704,13872,8926180,GALLIKER ICE TEA 128 OZ(172077),1,122,122,621,2816,4.71,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,302,0.50458639,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,53,0.088553241,13557,8943243,LACTAID 100(10414),1,59,34,341,10,0.016708159,31261,8922046,BM IWS 2% CHEESE SLICES(324662),1,194,301,767,6,0.010024895
1424,297371,604384000,GALLIK SKIM PLASTIC 33300,0,294,387,985,59851,0.190450704,40252,9000337,TROP 52 OZ CARAFE(211030),1,11,7,477,2635,4.40,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,245,0.409349886,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,26,0.043441212,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,5,0.008354079,13489,8924761,BM SOUR CREAM(161380),1,61,159,1190,2,0.003341632
1425,298014,1200027105,SCHNEIDER'S WHIPPING CREAM,0,632,489,59,10026,0.03190354,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,1318,13.15,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,217,2.164372631,123215,4828000,KR PHILA CRM CHS BRICK,0,32,29,613,33,0.329144225,12373,8925399,PILLS CRESCENT ROLLS(10334),1,62,55,866,6,0.059844405,12306,8924494,LAND O LAKES BUTTER QUARTERS(4801),1,22,6,63,3,0.029922202
1426,298014,1200027105,SCHNEIDER'S WHIPPING CREAM,0,632,489,59,10026,0.03190354,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,1090,10.87,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,217,2.164372631,123215,4828000,KR PHILA CRM CHS BRICK,0,32,29,613,33,0.329144225,12373,8925399,PILLS CRESCENT ROLLS(10334),1,62,55,866,6,0.059844405,12306,8924494,LAND O LAKES BUTTER QUARTERS(4801),1,22,6,63,3,0.029922202
1427,298014,1200027105,SCHNEIDER'S WHIPPING CREAM,0,632,489,59,10026,0.03190354,12306,8924494,LAND O LAKES BUTTER QUARTERS(4801),1,22,6,63,949,9.47,123215,4828000,KR PHILA CRM CHS BRICK,0,32,29,613,152,1.516058249,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,28,0.279273888,12373,8925399,PILLS CRESCENT ROLLS(10334),1,62,55,866,6,0.059844405,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,3,0.029922202
1428,298014,1200027105,SCHNEIDER'S WHIPPING CREAM,0,632,489,59,10026,0.03190354,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,834,8.32,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,188,1.875124676,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,32,0.319170158,12466,8923343,BM 8OZ CHUNK CHEESE(8320),1,13,20,1095,9,0.089766607,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,3,0.029922202
1429,298508,360305331,STERILE HALF & HALF,0,470,515,833,26112,0.083090488,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,2420,9.27,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,345,1.321231618,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,48,0.183823529,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,7,0.026807598,12864,8921355,BM SHREDDED 16OZ CHEESE(130692),1,21,13,284,2,0.007659314
1430,298508,360305331,STERILE HALF & HALF,0,470,515,833,26112,0.083090488,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,2002,7.67,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,345,1.321231618,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,48,0.183823529,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,12,0.045955882,12408,8920214,REDDI WIP CREAM 7 OZ.(8426),1,35,38,616,2,0.007659314
1431,298508,360305331,STERILE HALF & HALF,0,470,515,833,26112,0.083090488,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,1857,7.11,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,203,0.777420343,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,43,0.164675245,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,12,0.045955882,17537,8944282,COFFEE-MATE CREAMERS 6/16 OZ(293141),1,134,183,1332,2,0.007659314
1432,298508,360305331,STERILE HALF & HALF,0,470,515,833,26112,0.083090488,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,1809,6.93,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,298,1.141237745,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,48,0.183823529,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,12,0.045955882,12408,8920214,REDDI WIP CREAM 7 OZ.(8426),1,35,38,616,2,0.007659314
1433,298520,443908000,SCH WHOLE CHOC MILK QT,0,374,473,1061,41418,0.131795413,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,3038,7.33,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,280,0.676034574,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,33,0.079675503,12382,8921172,YOPLAIT YOGURT(11050),1,2,16,1325,4,0.009657637,26794,8943614,PHIL BABML CHIP/CRM CHS DIP(303471),1,347,409,1006,2,0.004828818
1434,298520,443908000,SCH WHOLE CHOC MILK QT,0,374,473,1061,41418,0.131795413,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,2524,6.09,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,280,0.676034574,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,33,0.079675503,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,4,0.009657637,13489,8924761,BM SOUR CREAM(161380),1,61,159,1190,2,0.004828818
1435,298520,443908000,SCH WHOLE CHOC MILK QT,0,374,473,1061,41418,0.131795413,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,2320,5.60,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,217,0.523926795,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,36,0.086918731,12864,8921355,BM SHREDDED 16OZ CHEESE(130692),1,21,13,284,8,0.019315274,16759,8927004,DAISY SOUR CREAM(43876),1,33,62,930,2,0.004828818
1436,298520,443908000,SCH WHOLE CHOC MILK QT,0,374,473,1061,41418,0.131795413,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,1829,4.42,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,248,0.59877348,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,33,0.079675503,12382,8921172,YOPLAIT YOGURT(11050),1,2,16,1325,4,0.009657637,26794,8943614,PHIL BABML CHIP/CRM CHS DIP(303471),1,347,409,1006,2,0.004828818
1437,299663,986000381,BAYS ENGLISH MUFFINS 6CT,0,430,404,534,31828,0.10127926,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,2682,8.43,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,354,1.112228227,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,47,0.147668719,40252,9000337,TROP 52 OZ CARAFE(211030),1,11,7,477,7,0.021993214,12408,8920214,REDDI WIP CREAM 7 OZ.(8426),1,35,38,616,2,0.006283775
1438,299663,986000381,BAYS ENGLISH MUFFINS 6CT,0,430,404,534,31828,0.10127926,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,2613,8.21,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,354,1.112228227,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,47,0.147668719,40252,9000337,TROP 52 OZ CARAFE(211030),1,11,7,477,7,0.021993214,12408,8920214,REDDI WIP CREAM 7 OZ.(8426),1,35,38,616,2,0.006283775
1439,299663,986000381,BAYS ENGLISH MUFFINS 6CT,0,430,404,534,31828,0.10127926,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,1927,6.05,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,253,0.794897574,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,47,0.147668719,40252,9000337,TROP 52 OZ CARAFE(211030),1,11,7,477,7,0.021993214,19185,8921929,LOL SPREADABLE BUTTER(217337),1,69,41,226,2,0.006283775
1440,299663,986000381,BAYS ENGLISH MUFFINS 6CT,0,430,404,534,31828,0.10127926,40252,9000337,TROP 52 OZ CARAFE(211030),1,11,7,477,1856,5.83,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,185,0.581249215,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,25,0.078547191,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,7,0.021993214,19185,8921929,LOL SPREADABLE BUTTER(217337),1,69,41,226,2,0.006283775
1441,299850,384232000,GALLIK 1%  MILK GALLON 35000,0,335,280,455,49094,0.156221063,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,4517,9.20,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,499,1.016417485,13872,8926180,GALLIKER ICE TEA 128 OZ(172077),1,122,122,621,43,0.087587078,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,7,0.014258362,24392,8920505,KRAFT SHREDDED CHEESE 8 OZ.(6332),1,9,5,362,2,0.004073818
1442,299850,384232000,GALLIK 1%  MILK GALLON 35000,0,335,280,455,49094,0.156221063,13872,8926180,GALLIKER ICE TEA 128 OZ(172077),1,122,122,621,3417,6.96,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,332,0.676253717,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,43,0.087587078,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,7,0.014258362,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,2,0.004073818
1443,299850,384232000,GALLIK 1%  MILK GALLON 35000,0,335,280,455,49094,0.156221063,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,3174,6.47,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,499,1.016417485,13872,8926180,GALLIKER ICE TEA 128 OZ(172077),1,122,122,621,43,0.087587078,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,7,0.014258362,24392,8920505,KRAFT SHREDDED CHEESE 8 OZ.(6332),1,9,5,362,2,0.004073818
1444,299850,384232000,GALLIK 1%  MILK GALLON 35000,0,335,280,455,49094,0.156221063,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,2242,4.57,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,273,0.556076099,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,35,0.071291808,20865,8922892,DAISY SOUR CREAM 8Z(216872),1,74,161,1122,6,0.012221453,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,2,0.004073818
1445,30104,8942273,SILK CREAMERS(320356),1,188,162,367,112754,0.358792311,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,8203,7.28,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,698,0.619046774,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,76,0.067403374,40252,9000337,TROP 52 OZ CARAFE(211030),1,11,7,477,9,0.007981978,18753,8936190,DANNON ACTIVIA 12PK(172652),1,115,57,57,2,0.001773773
1446,30104,8942273,SILK CREAMERS(320356),1,188,162,367,112754,0.358792311,19813,8929913,BLUE DIAMOND ALMOND BREEZE(203160),1,31,27,521,4676,4.15,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,489,0.433687497,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,58,0.051439417,40252,9000337,TROP 52 OZ CARAFE(211030),1,11,7,477,5,0.004434432,12382,8921172,YOPLAIT YOGURT(11050),1,2,16,1325,1,0.000886886
1447,30104,8942273,SILK CREAMERS(320356),1,188,162,367,112754,0.358792311,20018,8923817,SILK PURE ALMONDMILK(206112),1,64,53,522,4675,4.15,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,424,0.376039874,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,48,0.042570552,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,8,0.007095092,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,2,0.001773773
1448,30104,8942273,SILK CREAMERS(320356),1,188,162,367,112754,0.358792311,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,4640,4.12,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,685,0.60751725,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,92,0.081593558,12466,8923343,BM 8OZ CHUNK CHEESE(8320),1,13,20,1095,13,0.011529524,13489,8924761,BM SOUR CREAM(161380),1,61,159,1190,5,0.004434432
1449,30221,8946115,ICBNB(321135),1,312,199,31,55724,0.177318257,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,5488,9.85,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,837,1.502045797,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,108,0.193812361,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,12,0.021534707,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,3,0.005383677
1450,30221,8946115,ICBNB(321135),1,312,199,31,55724,0.177318257,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,5201,9.33,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,837,1.502045797,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,108,0.193812361,12382,8921172,YOPLAIT YOGURT(11050),1,2,16,1325,12,0.021534707,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,3,0.005383677
1451,30221,8946115,ICBNB(321135),1,312,199,31,55724,0.177318257,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,3916,7.03,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,582,1.044433278,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,108,0.193812361,12382,8921172,YOPLAIT YOGURT(11050),1,2,16,1325,12,0.021534707,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,3,0.005383677
1452,30221,8946115,ICBNB(321135),1,312,199,31,55724,0.177318257,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,3322,5.96,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,423,0.759098414,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,72,0.129208241,12864,8921355,BM SHREDDED 16OZ CHEESE(130692),1,21,13,284,8,0.014356471,13489,8924761,BM SOUR CREAM(161380),1,61,159,1190,4,0.007178236
1453,302492,657760000,HELUVA GOOD FR ONION DIP,0,114,112,473,197296,0.627811766,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,17301,8.77,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,2213,1.12166491,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,374,0.18956289,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,76,0.038520801,13489,8924761,BM SOUR CREAM(161380),1,61,159,1190,13,0.006589084
1454,302492,657760000,HELUVA GOOD FR ONION DIP,0,114,112,473,197296,0.627811766,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,16672,8.45,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,2213,1.12166491,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,374,0.18956289,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,76,0.038520801,13489,8924761,BM SOUR CREAM(161380),1,61,159,1190,13,0.006589084
1455,302492,657760000,HELUVA GOOD FR ONION DIP,0,114,112,473,197296,0.627811766,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,12199,6.18,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,2074,1.051212392,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,374,0.18956289,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,76,0.038520801,13489,8924761,BM SOUR CREAM(161380),1,61,159,1190,13,0.006589084
1456,302492,657760000,HELUVA GOOD FR ONION DIP,0,114,112,473,197296,0.627811766,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,11928,6.05,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,1884,0.954910388,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,321,0.1626997,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,76,0.038520801,13489,8924761,BM SOUR CREAM(161380),1,61,159,1190,13,0.006589084
1457,303435,574360000,UD CHOCOLATE MILK 1108,0,365,444,942,42647,0.13570619,196605,452656000,UD LITE TIME 2% LOW FAT 308,0,94,153,998,4370,10.25,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,330,0.773794171,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,45,0.105517387,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,8,0.018758647,12300,8924968,ICBNB SOFT TUB(13374),1,39,44,612,2,0.004689662
1458,303435,574360000,UD CHOCOLATE MILK 1108,0,365,444,942,42647,0.13570619,266363,888272205,U.D. 2% PLASTIC GALLON 305,0,98,71,653,3601,8.44,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,338,0.792552817,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,40,0.093793233,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,8,0.018758647,13489,8924761,BM SOUR CREAM(161380),1,61,159,1190,2,0.004689662
1459,303435,574360000,UD CHOCOLATE MILK 1108,0,365,444,942,42647,0.13570619,227814,465952000,UD HOMO PLASTIC 208,0,146,228,1002,3339,7.83,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,216,0.506483457,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,27,0.063310432,12408,8920214,REDDI WIP CREAM 7 OZ.(8426),1,35,38,616,6,0.014068985,128294,1200148310,COFFEEMATE ORIGINAL CREAMER,0,210,127,64,3,0.007034492
1460,303435,574360000,UD CHOCOLATE MILK 1108,0,365,444,942,42647,0.13570619,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,2862,6.71,266363,888272205,U.D. 2% PLASTIC GALLON 305,0,98,71,653,338,0.792552817,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,40,0.093793233,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,8,0.018758647,13489,8924761,BM SOUR CREAM(161380),1,61,159,1190,2,0.004689662
1461,30534,8936979,JUST CRACK AN EGG(321807),1,80,76,834,277954,0.88447202,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,14848,5.34,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,2037,0.732855077,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,237,0.085265907,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,33,0.011872468,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,5,0.001798859
1462,30534,8936979,JUST CRACK AN EGG(321807),1,80,76,834,277954,0.88447202,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,13633,4.90,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,2037,0.732855077,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,237,0.085265907,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,33,0.011872468,12382,8921172,YOPLAIT YOGURT(11050),1,2,16,1325,5,0.001798859
1463,30534,8936979,JUST CRACK AN EGG(321807),1,80,76,834,277954,0.88447202,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,8287,2.98,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,1135,0.408340949,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,179,0.064399145,40252,9000337,TROP 52 OZ CARAFE(211030),1,11,7,477,21,0.007555207,16759,8927004,DAISY SOUR CREAM(43876),1,33,62,930,3,0.001079315
1464,30534,8936979,JUST CRACK AN EGG(321807),1,80,76,834,277954,0.88447202,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,8200,2.95,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,1247,0.448635386,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,204,0.073393439,40252,9000337,TROP 52 OZ CARAFE(211030),1,11,7,477,21,0.007555207,12864,8921355,BM SHREDDED 16OZ CHEESE(130692),1,21,13,284,3,0.001079315
1465,305403,374308000,TURNER 2% MILK PLASTIC,0,321,273,327,52948,0.168484801,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,3301,6.23,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,353,0.666691849,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,44,0.0831004,40252,9000337,TROP 52 OZ CARAFE(211030),1,11,7,477,9,0.016997809,12382,8921172,YOPLAIT YOGURT(11050),1,2,16,1325,5,0.009443227
1466,305403,374308000,TURNER 2% MILK PLASTIC,0,321,273,327,52948,0.168484801,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,3079,5.82,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,353,0.666691849,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,44,0.0831004,40252,9000337,TROP 52 OZ CARAFE(211030),1,11,7,477,9,0.016997809,12382,8921172,YOPLAIT YOGURT(11050),1,2,16,1325,5,0.009443227
1467,305403,374308000,TURNER 2% MILK PLASTIC,0,321,273,327,52948,0.168484801,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,2747,5.19,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,325,0.613809776,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,53,0.10009821,16759,8927004,DAISY SOUR CREAM(43876),1,33,62,930,7,0.013220518,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,3,0.005665936
1468,305403,374308000,TURNER 2% MILK PLASTIC,0,321,273,327,52948,0.168484801,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,2605,4.92,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,351,0.662914558,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,53,0.10009821,16759,8927004,DAISY SOUR CREAM(43876),1,33,62,930,7,0.013220518,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,3,0.005665936
1469,309065,426743680,PLASTIC QUART 2% MILK 310,0,285,479,1107,64006,0.203672248,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,4258,6.65,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,499,0.779614411,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,65,0.101552979,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,8,0.012498828,18944,8922922,PILLS RTB COOKIE 16 OZ(179192),1,160,172,638,2,0.003124707
1470,309065,426743680,PLASTIC QUART 2% MILK 310,0,285,479,1107,64006,0.203672248,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,4224,6.60,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,499,0.779614411,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,65,0.101552979,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,8,0.012498828,18944,8922922,PILLS RTB COOKIE 16 OZ(179192),1,160,172,638,2,0.003124707
1471,309065,426743680,PLASTIC QUART 2% MILK 310,0,285,479,1107,64006,0.203672248,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,3037,4.74,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,407,0.635877886,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,65,0.101552979,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,8,0.012498828,18944,8922922,PILLS RTB COOKIE 16 OZ(179192),1,160,172,638,2,0.003124707
1472,309065,426743680,PLASTIC QUART 2% MILK 310,0,285,479,1107,64006,0.203672248,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,2631,4.11,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,300,0.468706059,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,37,0.057807081,12382,8921172,YOPLAIT YOGURT(11050),1,2,16,1325,6,0.009374121,12864,8921355,BM SHREDDED 16OZ CHEESE(130692),1,21,13,284,2,0.003124707
1473,30936,1201556450,BRUNTON DAIRY CHOC CREME,0,626,527,123,10614,0.033774603,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,663,6.25,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,59,0.555869606,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,8,0.07537215,123215,4828000,KR PHILA CRM CHS BRICK,0,32,29,613,2,0.018843037,26765,8946090,YOPL ORIGINAL 8CT(306365),1,202,144,181,1,0.009421519
